order id,item id,sku,portal name,vendor id,vendor payment amount,portal payment,difference,product id,vendor_name,vendor type,selling price,mrp,qty,reimbursment amount,mastr_product_mrp,upload selling price,order date
12812406702,#13270607598,Himalaya_8901138508661,6,1065,0.0,68.3,68.3,238949,The Himalaya Drug Company,SOR order,140.0,140.0,1,0.0,140.0,140.0,2021-02-21
13228617173,#13713495541,Himalaya_8901138825379,6,1065,123.2,110.08,-13.120000000000005,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-04-09
13254992216,#13748272440,Himalaya_8901138835545,6,1065,180.3,145.84,-34.46000000000001,238838,The Himalaya Drug Company,SOR order,237.0,270.0,1,0.0,270.0,237.0,2021-04-10
13779934737,#14220434225,Himalaya_B06Y5YX88H,6,1065,335.0,337.18,2.180000000000007,238917,The Himalaya Drug Company,SOR order,450.0,500.0,1,0.0,500.0,450.0,2021-05-31
12801740469,#13281546741,Himalaya_B07176JBNX,6,1065,308.0,173.65,-134.35,238911,The Himalaya Drug Company,SOR order,400.0,400.0,1,0.0,400.0,400.0,2021-02-20
12922418618,#13391321434,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-04
13366240749,#13843713645,Himalaya_8901138839901,6,1065,0.0,-175.53,-175.53,238881,The Himalaya Drug Company,SOR order,2125.0,2500.0,1,0.0,2500.0,2125.0,2021-04-24
12963564499,#13394897523,Himalaya_8901138825379,6,1065,123.2,75.02,-48.18000000000001,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-16
13594214854,#14097297510,Himalaya_B00MGKVYBG,6,1065,234.5,193.54,-40.96000000000001,238927,The Himalaya Drug Company,SOR order,315.0,350.0,1,0.0,350.0,315.0,2021-05-17
12272883729,#12696155729,Himalaya_8901138844554,6,1065,569.8,538.12,-31.67999999999995,238941,The Himalaya Drug Company,SOR order,740.0,740.0,1,0.0,740.0,666.0,2020-11-27
12639225831,#13251245767,Himalaya_B00H5NMNXC,6,1065,231.0,202.21,-28.789999999999992,238915,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,270.0,2021-01-11
13283262550,#13789175702,Himalaya_B00H5NMNXC,6,1065,201.0,153.92,-47.08000000000001,238915,The Himalaya Drug Company,SOR order,270.0,300.0,1,0.0,300.0,270.0,2021-04-15
13394809933,#13872475021,Himalaya_B00MGKVYBG,6,1065,234.5,230.12,-4.379999999999996,238927,The Himalaya Drug Company,SOR order,315.0,350.0,1,0.0,350.0,315.0,2021-04-27
13082326218,#13628036138,Himalaya_8901138509194,6,1065,219.45,212.02,-7.429999999999978,238952,The Himalaya Drug Company,SOR order,285.0,285.0,1,0.0,285.0,285.0,2021-03-12
13563453373,#14095408573,Himalaya_B00MGKVYBG,6,1065,234.5,218.32,-16.180000000000007,238927,The Himalaya Drug Company,SOR order,315.0,350.0,1,0.0,350.0,315.0,2021-05-18
12537712842,#13075163498,Himalaya_8901138505790,6,1065,177.1,148.71,-28.389999999999983,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-04
12849526106,#13317308186,Himalaya_8901138835279,6,1065,98.75,54.4,-44.35,238869,The Himalaya Drug Company,SOR order,125.0,125.0,1,0.0,125.0,110.0,2021-02-21
13257461772,#13720413772,Himalaya_B00H5NMNXC,6,1065,201.0,164.54,-36.46000000000001,238915,The Himalaya Drug Company,SOR order,270.0,300.0,1,0.0,300.0,270.0,2021-04-13
12640752622,#13096496110,Himalaya_8901138505790,6,1065,181.7,170.54,-11.159999999999997,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-30
13281050349,#13757867277,Himalaya_B00H5NMNXC,6,1065,201.0,178.7,-22.30000000000001,238915,The Himalaya Drug Company,SOR order,270.0,300.0,1,0.0,300.0,270.0,2021-04-17
12641202238,#13152185566,Himalaya_B008YD5500,6,1065,211.75,116.42,-95.33,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2021-01-24
12871513119,#13346195167,Himalaya_8901138505790,6,1065,181.7,139.86,-41.839999999999975,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-02-19
12875239037,#13400309693,Himalaya_B075V77CVF,6,1065,200.2,191.7,-8.5,238910,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2021-02-20
12439032361,#12928627497,Himalaya_8901138835545,6,1065,207.9,70.7,-137.2,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2020-12-25
12459677453,#12925660525,Himalaya_B00H5NMNXC,6,1065,231.0,138.49,-92.51,238915,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,270.0,2021-01-02
13094835582,#13612033054,Himalaya_8901138835545,6,1065,213.3,198.15,-15.150000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-19
13198732731,#13694060027,Himalaya_8901138825379,6,1065,0.0,75.02,75.02,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-27
13193671135,#13672384895,Himalaya_8901138835545,6,1065,0.0,198.14,198.14,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-27
13136611245,#13611954413,Himalaya_8901138835545,6,1065,213.3,185.18,-28.120000000000005,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-04-04
12611953307,#13099245051,Himalaya_8901138838850,6,1065,231.0,205.59,-25.41,238937,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,285.0,2021-01-19
13278602056,#13865681192,Himalaya_8901138838850,6,1065,216.0,191.52,-24.47999999999999,238937,The Himalaya Drug Company,SOR order,285.0,300.0,1,0.0,300.0,285.0,2021-04-08
13072830826,#13618443242,Himalaya_B0063BLDGK,6,1065,531.3,482.67,-48.62999999999994,238920,The Himalaya Drug Company,SOR order,690.0,690.0,1,0.0,690.0,621.0,2021-03-11
13092223156,#13591377204,Himalaya_B007AEZPPY,6,1065,111.65,93.74,-17.91000000000001,238914,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,130.0,2021-03-16
13611601901,#14090367405,Himalaya_8901138834227,6,1065,432.0,475.97,43.97000000000003,238908,The Himalaya Drug Company,SOR order,570.0,600.0,1,0.0,600.0,570.0,2021-05-18
13553723140,#14067056100,Himalaya_B07B57DFGJ,6,1065,111.65,43.86,-67.79,238953,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,145.0,2021-05-14
13208829965,#13684991565,Himalaya_B07176JBNX,6,1065,308.0,261.3,-46.69999999999999,238911,The Himalaya Drug Company,SOR order,400.0,400.0,1,0.0,400.0,400.0,2021-04-11
12354718798,#12805670990,Himalaya_B06Y5YX88H,6,1065,385.0,318.53,-66.47000000000003,238917,The Himalaya Drug Company,SOR order,500.0,500.0,1,0.0,500.0,450.0,2020-12-17
13124698789,#13582826533,Himalaya_8901138825379,6,1065,0.0,110.42,110.42,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-27
12562065941,#13038160789,Himalaya_8901138505790,6,1065,181.7,86.76,-94.93999999999998,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-19
12310038943,#12775733023,Himalaya_8901138844523,6,1065,585.2,520.52,-64.68000000000006,238942,The Himalaya Drug Company,SOR order,760.0,760.0,1,0.0,760.0,760.0,2020-12-07
12851460421,#13306327397,Himalaya_8901138835279,6,1065,0.0,54.4,54.4,238869,The Himalaya Drug Company,SOR order,125.0,125.0,1,0.0,125.0,110.0,2021-02-25
13115402401,#13642982625,Himalaya_8901138505790,6,1065,181.7,139.86,-41.839999999999975,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-03-03
13113794242,#13641664770,Himalaya_8901138825379,6,1065,123.2,110.42,-12.78,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-14
12871220204,#13329806444,Himalaya_8901138844554,6,1065,569.8,538.12,-31.67999999999995,238941,The Himalaya Drug Company,SOR order,740.0,740.0,1,0.0,740.0,666.0,2021-02-28
12366081469,#12883003229,Himalaya_B07XYBZB8K,6,1065,203.28,118.52,-84.76,238923,The Himalaya Drug Company,SOR order,264.0,264.0,1,0.0,264.0,237.0,2020-12-10
12668678488,#13154650360,Himalaya_8901138844554,6,1065,569.8,538.71,-31.08999999999992,238941,The Himalaya Drug Company,SOR order,740.0,740.0,1,0.0,740.0,666.0,2021-01-30
12935748857,#13399295353,Himalaya_8901138821944,6,1065,213.3,215.84,2.539999999999992,238884,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,243.0,2021-02-25
12925289423,#13379454031,Himalaya_8901138839673,6,1065,107.8,68.3,-39.5,238946,The Himalaya Drug Company,SOR order,140.0,140.0,1,0.0,140.0,140.0,2021-03-04
12804367950,#13262431694,Himalaya_B008YD5500,6,1065,211.75,176.6,-35.150000000000006,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2021-02-20
12441693155,#12861460899,Himalaya_B008YD5500,6,1065,211.75,190.76,-20.99000000000001,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2020-12-30
13091122577,#13526975697,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-18
13574745514,#14124577898,Himalaya_8901138834227,6,1065,432.0,475.97,43.97000000000003,238908,The Himalaya Drug Company,SOR order,570.0,600.0,1,0.0,600.0,570.0,2021-05-18
12922235226,#13391135898,Himalaya_8901138834418,6,1065,468.16,486.41,18.25,238904,The Himalaya Drug Company,SOR order,608.0,608.0,1,0.0,608.0,559.0,2021-03-04
12901339973,#13356979685,Himalaya_8901138834722,6,1065,134.3,119.69,-14.610000000000014,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2021-03-03
12593677648,#13029139216,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-01-20
12488623984,#12922356880,Himalaya_B07XYCBG6N,6,1065,295.68,286.95,-8.730000000000018,238922,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,345.0,2021-01-05
12609754342,#13101808326,Himalaya_B075V77CVF,6,1065,200.2,166.92,-33.28,238910,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2021-01-20
13544280506,#14018744890,Himalaya_8901138825379,6,1065,123.2,64.06,-59.14,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-05-12
12403869125,#12851674885,Himalaya_8901138834272,6,1065,462.0,500.24,38.24000000000001,238906,The Himalaya Drug Company,SOR order,600.0,600.0,1,0.0,600.0,552.0,2020-12-27
12794936891,#13285088923,Himalaya_8901138834722,6,1065,0.0,96.09,96.09,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2021-02-10
13616232076,#14081387596,Himalaya_B00H5NMNXC,6,1065,201.0,178.7,-22.30000000000001,238915,The Himalaya Drug Company,SOR order,270.0,300.0,1,0.0,300.0,270.0,2021-05-17
12548538403,#12969971427,Himalaya_8901138822453,6,1065,122.45,70.4,-52.05,238836,The Himalaya Drug Company,SOR order,155.0,155.0,1,0.0,155.0,139.0,2021-01-14
12799501578,#13341259754,Himalaya_8901138831059,6,1065,0.0,86.82,86.82,238853,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,140.0,2021-02-07
12758506051,#13183311043,Himalaya_8901138500153,6,1065,197.5,144.22,-53.28,238950,The Himalaya Drug Company,SOR order,250.0,250.0,1,0.0,250.0,230.0,2021-02-11
13266091869,#13795822429,Himalaya_B075V77CVF,6,1065,200.2,155.75,-44.44999999999999,238910,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2021-04-06
13262605853,#13792295869,Himalaya_8901138835545,6,1065,213.3,197.58,-15.72,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-04-05
12407611068,#12866097884,Himalaya_B0063BLDGK,6,1065,531.3,443.73,-87.56999999999994,238920,The Himalaya Drug Company,SOR order,690.0,690.0,1,0.0,690.0,621.0,2020-12-18
12613021569,#13132709185,Himalaya_B07B57DFGJ,6,1065,111.65,66.59,-45.06,238953,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,145.0,2021-01-10
13106749953,#13634201857,Himalaya_B008YD53KC,6,1065,361.9,371.12,9.220000000000027,238919,The Himalaya Drug Company,SOR order,470.0,470.0,1,0.0,470.0,470.0,2021-03-03
12555989680,#12990742896,Himalaya_8901138834722,6,1065,134.3,123.23,-11.070000000000007,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2021-01-15
13201780027,#13697135451,Himalaya_8901138835545,6,1065,0.0,176.9,176.9,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-28
12465836236,#12918142956,Himalaya_8901138509194,6,1065,219.45,190.78,-28.669999999999987,238952,The Himalaya Drug Company,SOR order,285.0,285.0,1,0.0,285.0,285.0,2021-01-05
13251486812,#13721883196,Himalaya_8901138835545,6,1065,213.3,176.33,-36.97,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-04-02
13300683496,#13888027752,Himalaya_8901138835545,6,1065,180.3,181.25,0.9499999999999886,238838,The Himalaya Drug Company,SOR order,237.0,270.0,1,0.0,270.0,237.0,2021-04-10
12515601119,#12984798367,Himalaya_8901138505790,6,1065,177.1,125.7,-51.39999999999999,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-06
13023917482,#13568923562,Himalaya_8901138835545,6,1065,0.0,176.9,176.9,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-06
13174266470,#13674070470,Himalaya_8901138825379,6,1065,0.0,96.26,96.26,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-28
12397935387,#12881626395,Himalaya_B07XXZW17K,6,1065,295.68,271.62,-24.06,238924,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,384.0,2020-12-20
13224223010,#13753281378,Himalaya_B06Y5YX88H,6,1065,0.0,389.33,389.33,238917,The Himalaya Drug Company,SOR order,500.0,500.0,1,0.0,500.0,450.0,2021-03-27
13101421457,#13537385073,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-20
13579855846,#14082859558,Himalaya_B07B57DFGJ,6,1065,111.65,43.86,-67.79,238953,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,145.0,2021-05-16
13162211719,#13781883431,Himalaya_8901138825379,6,1065,123.2,96.26,-26.94,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-20
13202105742,#13664924526,Himalaya_8901138825379,6,1065,123.2,110.08,-13.120000000000005,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-04-05
12508065947,#12993630203,Himalaya_8901138835545,6,1065,207.9,162.74,-45.16,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-01-05
12580815020,#13035021068,Himalaya_8901138505790,6,1065,181.7,175.26,-6.439999999999998,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-21
12832203289,#13294182649,Himalaya_B008YD5500,6,1065,211.75,169.52,-42.22999999999999,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2021-02-14
12583722402,#13103834594,Himalaya_B00H5NMNXC,6,1065,231.0,219.06,-11.939999999999998,238915,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,270.0,2021-01-09
12922700822,#13424749686,Himalaya_8901138844554,6,1065,569.8,502.72,-67.07999999999993,238941,The Himalaya Drug Company,SOR order,740.0,740.0,1,0.0,740.0,666.0,2021-03-04
12355993825,#12871443777,Himalaya_B07XYCBG6N,6,1065,295.68,286.95,-8.730000000000018,238922,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,345.0,2020-12-08
13133245677,#13608551629,Himalaya_8901138835545,6,1065,213.3,176.33,-36.97,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-04-04
13690973178,#14166170906,Himalaya_B00MGKVYBG,6,1065,234.5,230.12,-4.379999999999996,238927,The Himalaya Drug Company,SOR order,315.0,350.0,1,0.0,350.0,315.0,2021-05-27
12879767534,#13339005582,Himalaya_8901138505790,6,1065,181.7,139.86,-41.839999999999975,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-03-02
12496837081,#12953472601,Himalaya_B00H5NMNXC,6,1065,231.0,212.83,-18.169999999999987,238915,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,270.0,2021-01-03
13362258971,#13859256571,Himalaya_B07B57DFGJ,6,1065,111.65,43.86,-67.79,238953,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,145.0,2021-04-16
12624879220,#13117235540,Himalaya_8901138505530,6,1065,189.6,188.05,-1.549999999999983,238947,The Himalaya Drug Company,SOR order,240.0,240.0,1,0.0,240.0,216.0,2021-01-14
12924774358,#13426851446,Himalaya_8901138821944,6,1065,213.3,188.7,-24.600000000000023,238884,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,243.0,2021-03-04
13535420422,#14038211814,Himalaya_8901138825379,6,1065,123.2,64.06,-59.14,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-05-10
12583722402,#13103834562,Himalaya_B07XXZW17K,6,1065,295.68,283.66,-12.019999999999982,238924,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,384.0,2021-01-09
12477542072,#12960190200,Himalaya_8901138835989,6,1065,177.1,143.3,-33.79999999999998,238938,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,218.0,2021-01-02
13106749953,#13634201825,Himalaya_B008YD53KC,6,1065,361.9,371.12,9.220000000000027,238919,The Himalaya Drug Company,SOR order,470.0,470.0,1,0.0,470.0,470.0,2021-03-03
12928868066,#13454329346,Himalaya_B07176JBNX,6,1065,308.0,226.75,-81.25,238911,The Himalaya Drug Company,SOR order,400.0,400.0,1,0.0,400.0,400.0,2021-02-21
12804367950,#13262431726,Himalaya_B07XXZW17K,6,1065,295.68,223.24,-72.44,238924,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,384.0,2021-02-20
12654199657,#13147462025,Himalaya_8901138815936,6,1065,200.2,167.65,-32.54999999999998,238894,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2021-01-28
12937624874,#13481363850,Himalaya_B075V77CVF,6,1065,0.0,177.54,177.54,238910,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2021-02-24
12829802007,#13292121687,Himalaya_8901138505240,6,1065,102.7,59.04,-43.66,238887,The Himalaya Drug Company,SOR order,130.0,130.0,1,0.0,130.0,124.0,2021-02-18
12640752622,#13096495918,Himalaya_8901138505790,6,1065,181.7,170.54,-11.159999999999997,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-01-30
12832598209,#13356051585,Himalaya_B07XYCBG6N,6,1065,295.68,248.02,-47.66,238922,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,345.0,2021-02-04
12893163187,#13323776531,Himalaya_8901138839673,6,1065,107.8,86.0,-21.8,238946,The Himalaya Drug Company,SOR order,140.0,140.0,1,0.0,140.0,140.0,2021-03-07
12376488947,#12799026675,Himalaya_8901138834722,6,1065,130.9,54.79,-76.11000000000001,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2020-12-24
13537350265,#14006753369,Himalaya_B008YD53KC,6,1065,361.9,314.67,-47.22999999999996,238919,The Himalaya Drug Company,SOR order,470.0,470.0,1,0.0,470.0,470.0,2021-05-11
13186011258,#13657748442,Himalaya_8901138825379,6,1065,123.2,95.92,-27.28,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-04-02
12671075029,#13149046005,Himalaya_8901138835651,6,1065,0.0,63.66,63.66,238835,The Himalaya Drug Company,SOR order,135.0,135.0,1,0.0,135.0,121.0,2021-02-04
12996124619,#13532631499,Himalaya_B07XXZW17K,6,1065,295.68,261.0,-34.68000000000001,238924,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,384.0,2021-03-04
12815932928,#13266901248,Himalaya_8901138815943,6,1065,181.7,139.86,-41.839999999999975,238892,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-02-14
12503603534,#12957025518,Himalaya_8901138835545,6,1065,207.9,176.9,-31.0,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-01-10
12965286020,#13473613316,Himalaya_8901138825379,6,1065,249.6,75.02,-174.57999999999998,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-03-09
12521142283,#13050187403,Himalaya_B008YD5500,6,1065,211.75,169.52,-42.22999999999999,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2020-12-30
13079240050,#13539639922,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-20
13312262225,#13750373137,Himalaya_B00H5NMNXC,6,1065,201.0,178.7,-22.30000000000001,238915,The Himalaya Drug Company,SOR order,270.0,300.0,1,0.0,300.0,270.0,2021-04-20
12807420656,#13246193712,Himalaya_B008YD5500,6,1065,211.75,169.52,-42.22999999999999,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2021-02-15
12855044232,#13437059336,Himalaya_8901138505790,6,1065,181.7,139.86,-41.839999999999975,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-02-15
12556206568,#13133475336,Himalaya_B07XXZW17K,6,1065,295.68,248.02,-47.66,238924,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,384.0,2021-01-05
12392701461,#12865996021,Himalaya_8901138508661,6,1065,107.8,95.45,-12.349999999999994,238949,The Himalaya Drug Company,SOR order,140.0,140.0,1,0.0,140.0,140.0,2020-12-25
12631300230,#13123812230,Himalaya_8901138822453,6,1065,122.45,91.64,-30.81,238836,The Himalaya Drug Company,SOR order,155.0,155.0,1,0.0,155.0,139.0,2021-01-23
12974397247,#13450639871,Himalaya_8901138835545,6,1065,213.3,176.9,-36.400000000000006,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-03
13073880800,#13528448640,Himalaya_B008YD53KC,6,1065,361.9,362.86,0.9600000000000364,238919,The Himalaya Drug Company,SOR order,470.0,470.0,1,0.0,470.0,470.0,2021-03-12
12942275335,#13559185895,Himalaya_8901138822477,6,1065,300.2,225.68,-74.51999999999998,238840,The Himalaya Drug Company,SOR order,380.0,380.0,1,0.0,380.0,353.0,2021-02-22
12926195265,#13450910721,Himalaya_8901138834722,6,1065,0.0,123.23,123.23,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2021-02-13
12161957507,#12576828611,Himalaya_8901138838805,6,1065,149.4,104.81,-44.59,238935,The Himalaya Drug Company,SOR order,200.0,200.0,1,0.0,220.0,198.0,2020-11-19
12388674715,#12872213467,Himalaya_B07XYCBG6N,6,1065,295.68,271.62,-24.06,238922,The Himalaya Drug Company,SOR order,384.0,384.0,1,0.0,384.0,345.0,2020-12-19
13300404620,#13763759372,Himalaya_8901138825379,6,1065,123.2,100.64,-22.56,238837,The Himalaya Drug Company,SOR order,160.0,160.0,1,0.0,160.0,160.0,2021-04-17
13116503859,#13549443091,Himalaya_B007AEZPPY,6,1065,111.65,93.43,-18.22,238914,The Himalaya Drug Company,SOR order,145.0,145.0,1,0.0,145.0,130.0,2021-04-04
12227163344,#12656367504,Himalaya_8901138838805,6,1065,149.4,140.21,-9.189999999999998,238935,The Himalaya Drug Company,SOR order,200.0,200.0,1,0.0,220.0,198.0,2020-11-21
13229899099,#13725501371,Himalaya_8901138835545,6,1065,213.3,185.75,-27.55000000000001,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-03-30
13119208647,#13738403239,Himalaya_8901138821944,6,1065,213.3,188.7,-24.600000000000023,238884,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,243.0,2021-03-15
12607573229,#13076110669,Himalaya_8901138844523,6,1065,585.2,580.7,-4.5,238942,The Himalaya Drug Company,SOR order,760.0,760.0,1,0.0,760.0,760.0,2021-01-23
12926497559,#13390279159,Himalaya_8901138504151,6,1065,131.7,105.34,-26.359999999999985,238858,The Himalaya Drug Company,SOR order,180.0,180.0,1,0.0,230.0,211.0,2021-03-04
13299756217,#13767464697,Himalaya_8901138838850,6,1065,0.0,-41.3,-41.3,238937,The Himalaya Drug Company,SOR order,300.0,300.0,1,0.0,300.0,285.0,2021-04-05
12425530551,#12881388279,Himalaya_B075V77CVF,6,1065,200.2,156.3,-43.89999999999998,238910,The Himalaya Drug Company,SOR order,260.0,260.0,1,0.0,260.0,260.0,2020-12-25
12747287107,#13171934723,Himalaya_8901138505790,6,1065,181.7,86.76,-94.93999999999998,238891,The Himalaya Drug Company,SOR order,230.0,230.0,1,0.0,230.0,211.0,2021-02-09
12399105747,#12822082067,Himalaya_8901138819101,6,1065,0.0,-178.42,-178.42,238902,The Himalaya Drug Company,SOR order,600.0,600.0,1,0.0,600.0,552.0,2020-12-29
12591706126,#13046588334,Himalaya_B008YD5500,6,1065,211.75,116.42,-95.33,238913,The Himalaya Drug Company,SOR order,275.0,275.0,1,0.0,275.0,247.0,2021-01-22
12932624071,#13549371399,Himalaya_B07176JBNX,6,1065,308.0,262.15,-45.85000000000002,238911,The Himalaya Drug Company,SOR order,400.0,400.0,1,0.0,400.0,400.0,2021-02-20
12703441402,#13169161594,Himalaya_8901138820657,6,1065,0.0,290.52,290.52,238893,The Himalaya Drug Company,SOR order,450.0,450.0,1,0.0,450.0,382.0,2021-02-04
13014005639,#13632017543,Himalaya_8901138835651,6,1065,0.0,-151.81,-151.81,238835,The Himalaya Drug Company,SOR order,135.0,135.0,1,0.0,135.0,121.0,2021-03-04
12331828606,#12837555262,Himalaya_8901138844523,6,1065,585.2,520.52,-64.68000000000006,238942,The Himalaya Drug Company,SOR order,760.0,760.0,1,0.0,760.0,760.0,2020-12-09
12470607216,#12904001360,Himalaya_8901138835545,6,1065,207.9,82.5,-125.4,238838,The Himalaya Drug Company,SOR order,270.0,270.0,1,0.0,270.0,237.0,2021-01-03
13115402401,#13642982593,Himalaya_8901138834722,6,1065,134.3,96.09,-38.21000000000001,238831,The Himalaya Drug Company,SOR order,170.0,170.0,1,0.0,170.0,153.0,2021-03-03
12336644922,#12796216314,Himalaya_B00MGKVYBG,6,1065,269.5,235.71,-33.78999999999999,238927,The Himalaya Drug Company,SOR order,350.0,350.0,1,0.0,350.0,315.0,2020-12-10
